time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
84.185980,-0.1199,0.1310,0.0412,0.182
84.190055,-0.1012,0.1158,0.0531,0.163
84.194985,-0.0119,0.0627,0.0838,0.105
84.199720,0.1002,-0.0207,0.0503,0.114
84.204569,0.1996,-0.1130,0.0029,0.229
84.208874,0.2770,-0.2163,0.0129,0.352
84.213086,0.2970,-0.2807,-0.0222,0.409
84.218256,0.2743,-0.3043,-0.0617,0.414
84.224380,0.2401,-0.2636,-0.0676,0.363
84.228233,0.1446,-0.1449,-0.0402,0.209
84.235707,0.0713,-0.0366,-0.0154,0.082
84.238481,-0.0251,0.0755,0.0117,0.080
84.250549,-0.0780,0.1629,0.0411,0.185
84.251467,-0.1330,0.2046,-0.0056,0.244
84.252566,-0.1333,0.1913,-0.0401,0.237
84.258711,-0.1125,0.1449,-0.0054,0.183
84.264840,-0.0897,0.0822,0.0171,0.123
84.265913,-0.0293,0.0129,0.0253,0.041
84.271095,-0.0120,-0.0296,0.0049,0.032
84.276164,0.0361,-0.0410,-0.0153,0.057
84.280478,0.0269,-0.0167,0.0430,0.053
84.285234,0.0370,0.0003,0.1150,0.121
84.292615,0.0232,0.0196,0.1271,0.131
84.297524,0.0522,0.0268,0.1107,0.125
84.300046,0.0429,0.0269,0.0944,0.107
84.304641,0.0195,0.0269,0.0758,0.083
84.314122,0.0106,0.0460,0.0242,0.053
84.314788,-0.0266,0.0553,-0.0128,0.063
84.319472,-0.0422,0.0694,-0.0093,0.082
84.348152,-0.0600,0.0406,-0.0343,0.080
84.348653,-0.0683,0.0191,-0.0900,0.115
84.348812,-0.1027,-0.0283,-0.1335,0.171
84.348971,-0.1275,-0.0778,-0.1673,0.224
84.349117,-0.1379,-0.0959,-0.2221,0.278
84.349273,-0.1127,-0.0808,-0.2243,0.264
84.353830,-0.0546,-0.0254,-0.2006,0.209
84.358637,0.0078,-0.0038,-0.1986,0.199
84.362310,0.0838,0.0556,-0.1707,0.198
84.367629,0.0857,0.0860,-0.1621,0.203
84.372325,0.0783,0.1067,-0.0871,0.158
84.376812,0.0305,0.0655,-0.0151,0.074
84.381087,-0.0263,0.0531,0.0134,0.061
84.385700,-0.0827,0.0290,0.0109,0.088
84.391253,-0.0793,0.0311,0.0178,0.087
84.395807,-0.0619,0.0569,0.0862,0.120
84.400854,-0.0256,0.0825,0.1325,0.158
84.405513,-0.0324,0.0912,0.1144,0.150
84.409888,-0.0723,0.1046,0.0466,0.135
84.416417,-0.1214,0.1440,-0.0372,0.192
84.419947,-0.1773,0.1902,-0.0731,0.270
84.455477,-0.2400,0.1624,-0.0827,0.301
84.456559,-0.2479,0.1300,-0.1112,0.301
84.456973,-0.1943,0.0433,-0.1822,0.270
84.457385,-0.0774,-0.0356,-0.2384,0.253
84.457670,0.0882,-0.1186,-0.2587,0.298
84.458201,0.2501,-0.1702,-0.2079,0.367
84.458699,0.4084,-0.1809,-0.1765,0.480
84.460151,0.5325,-0.1891,-0.2165,0.605
84.462883,0.5751,-0.1760,-0.1899,0.631
84.467799,0.5655,-0.1724,-0.1185,0.603
84.475542,0.4407,-0.1605,-0.0434,0.471
84.478017,0.3045,-0.1486,-0.0160,0.339
84.481631,0.1495,-0.1055,-0.0412,0.188
84.488232,0.0402,-0.0625,-0.0496,0.089
84.491744,-0.0548,0.0186,0.0397,0.070
84.496164,-0.1211,0.0589,0.1001,0.168
84.500914,-0.1635,0.1088,0.1342,0.238
84.509192,-0.2012,0.1419,0.0632,0.254
84.510573,-0.2340,0.1414,0.0115,0.274
84.515392,-0.2288,0.1051,-0.0093,0.252
84.522030,-0.2024,0.0617,0.0296,0.214
84.552921,-0.0973,-0.0415,0.0279,0.109
84.553622,0.0457,-0.1231,-0.0622,0.145
84.553907,0.2194,-0.1281,-0.1451,0.293
84.554212,0.3931,-0.1211,-0.1015,0.424
84.554759,0.5669,-0.0927,-0.0676,0.578
84.555038,0.6455,-0.0355,-0.0648,0.650
84.555309,0.6697,0.0264,-0.1384,0.684
84.559165,0.6035,0.0596,-0.1761,0.631
84.563208,0.4852,0.0712,-0.1040,0.501
84.568794,0.3123,0.0374,-0.0226,0.315
84.573956,0.1253,-0.0178,0.0254,0.129
84.579123,-0.0854,-0.0873,-0.0271,0.125
84.582469,-0.2770,-0.1328,-0.0700,0.315
84.587135,-0.4636,-0.1377,-0.0604,0.487
84.592864,-0.6360,-0.0805,-0.0247,0.642
84.597757,-0.7487,-0.0163,0.0324,0.750
84.601451,-0.8043,0.0407,0.0704,0.808
84.609561,-0.7984,0.0713,0.0320,0.802
84.611372,-0.6451,0.0922,-0.0136,0.652
84.616002,-0.4355,0.1154,0.0148,0.451
84.621564,-0.1886,0.1337,0.1123,0.257
84.643583,0.0171,0.1352,0.1714,0.219
84.644212,0.1341,0.1464,0.1209,0.232
84.644380,0.1508,0.1575,0.0467,0.223
84.644547,0.0960,0.1544,0.0228,0.183
84.644695,-0.0400,0.1464,0.0541,0.161
84.649863,-0.1547,0.0860,0.0759,0.193
84.654438,-0.2078,0.0327,0.0667,0.221
84.660146,-0.2588,-0.0659,0.0577,0.273
84.664191,-0.2838,-0.1621,0.1204,0.348
84.668700,-0.2661,-0.2485,0.1546,0.396
84.673958,-0.2175,-0.2942,0.1125,0.383
84.678428,-0.1333,-0.2824,0.0658,0.319
84.683128,-0.0399,-0.1942,0.0311,0.201
84.687887,0.0461,-0.0320,0.0442,0.071
84.692695,0.0675,0.1060,0.0428,0.133
84.697692,0.0413,0.2224,0.0224,0.227
84.702089,-0.0327,0.2693,-0.0122,0.272
84.709551,-0.0783,0.2374,-0.0323,0.252
84.711778,-0.1003,0.1791,0.0217,0.206
84.717258,-0.1516,0.0970,0.1303,0.222
84.721612,-0.1625,0.0364,0.1339,0.214
84.760346,-0.1928,-0.0049,0.0037,0.193
84.761179,-0.2325,0.0112,-0.1264,0.265
84.761584,-0.3225,0.0152,-0.1587,0.360
84.762036,-0.4291,-0.0119,-0.1147,0.444
84.762433,-0.5382,-0.1034,-0.1257,0.562
84.762810,-0.5783,-0.2164,-0.2894,0.682
84.763189,-0.5374,-0.3101,-0.4290,0.754
84.763716,-0.3584,-0.3417,-0.4135,0.645
84.764509,-0.1226,-0.3064,-0.2457,0.411
84.770569,0.1369,-0.2425,-0.0234,0.279
84.774574,0.3676,-0.1572,0.0789,0.408
84.788532,0.5556,-0.0815,-0.0028,0.562
84.789033,0.6676,0.0061,-0.1991,0.697
84.789598,0.6892,0.1031,-0.3526,0.781
84.793313,0.6372,0.2072,-0.3725,0.767
84.797970,0.5045,0.2920,-0.2900,0.651
84.806444,0.3556,0.2978,-0.2650,0.534
84.811008,0.2238,0.2821,-0.2736,0.452
84.813712,0.1590,0.1947,-0.2798,0.376
84.817310,0.1518,0.0667,-0.1430,0.219
84.822471,0.1973,-0.1471,0.0843,0.260
84.841112,0.2694,-0.3367,0.1896,0.471
84.841629,0.4157,-0.4352,0.1278,0.615
84.842017,0.6458,-0.4332,0.0539,0.779
84.842168,0.8139,-0.2831,0.0203,0.862
84.845889,0.9179,-0.1092,0.0485,0.926
84.852579,0.8913,0.1003,0.0003,0.897
84.856181,0.7225,0.2618,-0.0670,0.771
84.860216,0.4736,0.3611,-0.2297,0.638
84.865861,0.2111,0.3981,-0.3372,0.563
84.869987,-0.0104,0.3204,-0.3205,0.453
84.874651,-0.1315,0.1519,-0.1844,0.273
84.881548,-0.1263,-0.0881,-0.0820,0.174
84.884262,-0.0257,-0.2633,0.0607,0.271
84.889188,0.1059,-0.3834,0.1577,0.428
84.893759,0.1995,-0.4029,0.1733,0.482
84.899085,0.2242,-0.3578,0.1028,0.435
84.903515,0.1683,-0.2506,0.0086,0.302
84.910374,0.0793,-0.1268,-0.0592,0.161
84.913212,0.0141,0.0566,-0.0698,0.091
84.917968,-0.0225,0.2325,-0.0232,0.235
84.922900,-0.0691,0.3939,0.0637,0.405
84.942752,-0.1134,0.4833,0.0788,0.503
84.943365,-0.1889,0.4722,0.0174,0.509
84.943520,-0.2596,0.4085,-0.0177,0.484
84.943713,-0.4259,0.2685,-0.0266,0.504
84.947303,-0.5613,0.0904,-0.0449,0.570
84.951862,-0.6468,-0.0780,-0.0941,0.658
84.956012,-0.6372,-0.2270,-0.0525,0.678
84.961082,-0.5277,-0.2995,0.0294,0.607
84.966886,-0.3855,-0.2954,0.0778,0.492
84.970405,-0.1888,-0.2292,0.0804,0.308
84.975314,-0.0571,-0.1369,0.0854,0.171
84.980595,-0.0402,-0.0470,0.0403,0.074
84.985146,-0.1330,0.0117,0.0169,0.135
84.989975,-0.3165,0.0536,0.0772,0.330
84.994563,-0.5502,0.0931,0.2019,0.593
84.999452,-0.7626,0.1111,0.3100,0.831
85.004667,-0.9229,0.0764,0.3084,0.976
85.009333,-0.9501,0.0227,0.2188,0.975
85.013723,-0.8226,-0.0070,0.0963,0.828
85.018492,-0.5311,-0.0367,0.0316,0.533
85.027874,-0.0923,-0.0138,0.0840,0.126
85.028719,0.3578,-0.0005,0.1962,0.408
85.032657,0.7713,0.0224,0.2463,0.810
85.038339,1.0795,-0.0000,0.2132,1.100
85.043070,1.2636,-0.0295,0.0444,1.265
85.048010,1.2786,-0.0971,-0.0784,1.285
85.052074,1.1585,-0.1000,-0.0909,1.166
85.057660,0.9295,-0.0574,0.0757,0.934
85.062505,0.6083,0.0210,0.2661,0.664
85.066134,0.2664,0.1184,0.3608,0.464
85.071256,-0.0989,0.1848,0.2909,0.359
85.077214,-0.3850,0.2176,0.0755,0.449
85.080701,-0.6113,0.2050,-0.0631,0.648
85.085575,-0.7421,0.1110,-0.0703,0.754
85.090637,-0.7061,-0.0210,-0.1013,0.714
85.095263,-0.5226,-0.1888,-0.2229,0.599
85.099962,-0.1917,-0.3396,-0.3540,0.527
85.104601,0.1173,-0.4019,-0.3467,0.544
85.109934,0.3405,-0.3853,-0.0936,0.523
85.114316,0.5023,-0.3041,0.0994,0.595
85.119255,0.5451,-0.2396,0.0753,0.600
85.132672,0.5284,-0.1823,-0.0463,0.561
85.133659,0.5547,-0.1848,-0.1174,0.596
85.134318,0.5996,-0.2279,-0.0379,0.643
85.138369,0.6916,-0.2519,0.0797,0.740
85.161927,0.7856,-0.2305,0.1661,0.835
85.162607,0.8722,-0.1684,0.2335,0.918
85.162872,0.8134,-0.0252,0.2984,0.867
85.163169,0.6142,0.1514,0.3656,0.731
85.163364,0.2654,0.3062,0.4161,0.581
85.166938,-0.1541,0.4824,0.3973,0.644
85.172231,-0.5706,0.6489,0.3142,0.919
85.177810,-0.9197,0.7435,0.2961,1.219
85.182158,-1.2185,0.7066,0.3547,1.453
85.188635,-1.3360,0.5622,0.4229,1.510
85.192482,-1.2797,0.3223,0.3333,1.361
85.197151,-1.0184,0.0898,-0.0477,1.023
85.200402,-0.6554,-0.1496,-0.2112,0.705
85.205273,-0.1882,-0.4007,-0.0906,0.452
85.213958,0.3354,-0.5655,-0.0489,0.659
85.215492,0.7869,-0.6560,-0.2101,1.046
85.221446,1.1407,-0.6459,-0.3928,1.368
85.228511,1.2610,-0.5451,-0.4373,1.442
85.229215,1.1720,-0.3727,-0.3221,1.271
85.234258,0.9789,-0.1217,-0.2050,1.008
85.239009,0.7340,0.1338,-0.1407,0.759
85.244192,0.4681,0.3532,-0.1362,0.602
85.248498,0.2145,0.5029,-0.0723,0.551
85.253509,-0.0195,0.5353,0.0462,0.538
85.259562,-0.2055,0.4506,0.0905,0.503
85.263498,-0.3364,0.3277,0.0703,0.475
85.268053,-0.4293,0.1954,0.0430,0.474
85.272489,-0.4843,0.0848,0.0633,0.496
85.277972,-0.4967,0.0029,0.1409,0.516
85.282099,-0.4474,-0.0430,0.1922,0.489
85.295902,-0.3985,-0.0673,0.2148,0.458
85.296275,-0.2854,-0.0797,0.1897,0.352
85.298320,-0.1488,-0.0920,0.1360,0.222
85.301444,-0.0243,-0.1211,0.0514,0.134
85.306413,0.1429,-0.1501,-0.0258,0.209
85.315468,0.2885,-0.1934,-0.0885,0.358
85.317613,0.3961,-0.2294,-0.1058,0.470
85.320561,0.4323,-0.2702,0.0081,0.510
85.345833,0.5260,-0.2990,0.1603,0.626
85.352580,0.6172,-0.3038,0.1453,0.703
85.353261,0.6537,-0.2369,0.0302,0.696
85.353955,0.5711,-0.1724,0.0298,0.597
85.354429,0.4101,-0.0674,0.1155,0.431
85.354795,0.2661,0.0017,0.1559,0.308
85.355058,0.1293,0.0851,0.1034,0.186
85.360172,0.0690,0.1349,-0.0181,0.153
85.363627,0.0063,0.1799,-0.0748,0.195
85.369117,-0.0638,0.1986,-0.0431,0.213
85.373106,-0.0815,0.2172,0.0291,0.234
85.377756,-0.0637,0.1832,0.0680,0.206
85.382709,-0.0725,0.1158,0.0733,0.155
85.387503,-0.1388,0.0413,0.0476,0.152
85.393749,-0.2505,-0.0761,0.0555,0.268
85.397742,-0.4455,-0.1551,-0.0130,0.472
85.401938,-0.6638,-0.1408,-0.1842,0.703
85.406819,-0.8722,-0.0525,-0.1666,0.889
85.416308,-0.9659,0.0620,-0.0010,0.968
85.416896,-0.9218,0.1500,0.1046,0.940
85.421021,-0.7545,0.2044,0.0906,0.787
85.427363,-0.4353,0.1799,0.1051,0.483
85.430523,-0.0742,0.1338,0.1362,0.205
85.435576,0.2887,0.0973,0.1768,0.352
85.440083,0.5438,0.0681,0.1288,0.563
85.444962,0.6820,0.0508,0.0666,0.687
85.449684,0.6918,0.0289,-0.0075,0.692
85.454709,0.5996,0.0333,-0.0648,0.604
85.459310,0.4483,0.0448,-0.0910,0.460
85.464237,0.2688,0.0635,-0.1030,0.295
85.468868,0.1301,0.0344,-0.0576,0.146
85.473705,0.0321,-0.0258,-0.0242,0.048
85.478523,-0.0588,-0.0691,-0.0169,0.092
85.483569,-0.1113,-0.0956,0.0143,0.147
85.488286,-0.1041,-0.0959,0.0932,0.169
85.492823,-0.0730,-0.1056,0.2055,0.242
85.497790,-0.1089,-0.0747,0.2510,0.284
85.502522,-0.1113,-0.0224,0.2489,0.274
85.507402,-0.1352,0.0682,0.2637,0.304
85.512179,-0.1472,0.1778,0.3503,0.419
85.517061,-0.2404,0.2945,0.4130,0.561
85.521723,-0.2954,0.3680,0.3254,0.573
85.532627,-0.3003,0.3864,0.1377,0.508
85.533227,-0.2647,0.3571,-0.0427,0.447
85.536109,-0.1864,0.2465,-0.1321,0.336
85.540924,-0.0394,0.0930,-0.1405,0.173
85.545719,0.1168,-0.0627,-0.1775,0.222
85.550411,0.2823,-0.1968,-0.2242,0.411
85.554903,0.3903,-0.2661,-0.2591,0.539
85.561294,0.4555,-0.2589,-0.2272,0.571
85.565186,0.4351,-0.1920,-0.1980,0.515
85.571267,0.3936,-0.1228,-0.1738,0.447
85.578084,0.2878,-0.0704,-0.1711,0.342
85.581046,0.1775,-0.0061,-0.1734,0.248
85.583951,0.0721,0.0102,-0.1449,0.162
85.588804,-0.0187,0.0003,-0.1260,0.127
85.595426,-0.0737,-0.0598,-0.1312,0.162
85.598572,-0.0928,-0.1032,-0.1412,0.198
85.603193,-0.0497,-0.1536,-0.1106,0.196
85.608156,0.0030,-0.1610,-0.1016,0.190
85.616774,0.0676,-0.1373,-0.0734,0.170
85.617448,0.1037,-0.1207,-0.0502,0.167
85.622346,0.1517,-0.0827,-0.0245,0.175
85.641116,0.1686,-0.0519,-0.0418,0.181
85.641570,0.2024,0.0147,-0.0281,0.205
85.641720,0.2028,0.0692,-0.0193,0.215
85.641929,0.2130,0.1046,0.0110,0.238
85.648217,0.1636,0.1041,0.0532,0.201
85.651166,0.1144,0.0487,0.0716,0.143
85.656904,0.0917,-0.0019,0.0279,0.096
85.662192,0.1216,-0.0429,0.0822,0.153
85.667240,0.1680,-0.0503,0.2010,0.267
85.670250,0.2382,-0.0291,0.3102,0.392
85.675888,0.3251,0.0065,0.3311,0.464
85.681679,0.3549,0.0277,0.2829,0.455
85.684627,0.3444,0.0609,0.1824,0.394
85.689489,0.3008,0.0822,0.1347,0.340
85.694737,0.2098,0.0818,0.1205,0.255
85.699230,0.0880,0.0744,0.0922,0.148
85.703950,0.0214,0.0622,0.0783,0.102
85.712612,-0.0214,0.0117,0.0526,0.058
85.715094,-0.0523,-0.0339,0.0341,0.071
85.719403,-0.0523,-0.0889,0.0276,0.107
85.723631,-0.0021,-0.1057,-0.0171,0.107
85.771013,0.0073,-0.1010,-0.0547,0.115
85.771458,0.0359,-0.0867,-0.0373,0.101
85.771613,0.0477,-0.0581,-0.0058,0.075
85.771760,0.0714,-0.0033,-0.0101,0.072
85.771905,0.0473,0.0276,-0.0143,0.057
85.772050,0.0591,0.0560,-0.0544,0.098
85.772192,0.0207,0.0558,-0.0324,0.068
85.772343,-0.0130,0.0531,-0.0129,0.056
85.772482,-0.0658,0.0504,0.0065,0.083
85.772624,-0.0852,0.0310,0.0354,0.097
85.776156,-0.0802,0.0258,0.0569,0.102
85.780558,-0.0943,0.0136,0.0475,0.106
85.785218,-0.0776,0.0062,0.0048,0.078
85.790276,-0.0731,0.0130,-0.0067,0.075
85.795018,-0.1115,0.0151,0.0317,0.117
85.799688,-0.1070,0.0100,0.0436,0.116
85.804202,-0.1383,0.0120,0.0007,0.139
85.812044,-0.1744,0.0046,-0.0347,0.178
85.814000,-0.2031,0.0233,-0.0320,0.207
85.824591,-0.2129,0.0347,0.0062,0.216
85.825580,-0.2039,0.0294,0.0417,0.210
85.843597,-0.1904,0.0193,0.0200,0.192
85.844056,-0.1867,-0.0072,-0.0086,0.187
85.844206,-0.1641,-0.0264,0.0056,0.166
85.844361,-0.1135,-0.0312,0.0433,0.125
85.847609,-0.0872,-0.0360,0.0451,0.105
85.853125,-0.0399,-0.0479,0.0067,0.063
85.857712,-0.0452,-0.0359,-0.0599,0.083
85.862347,-0.0505,-0.0478,-0.0856,0.110
85.867111,-0.0508,-0.0263,-0.1016,0.117
85.871564,-0.0323,-0.0193,-0.0370,0.053
85.877068,0.0073,-0.0099,-0.0061,0.014
85.881709,0.0630,-0.0220,0.0220,0.070
85.885944,0.1349,-0.0150,0.0285,0.139
85.891622,0.1777,-0.0484,0.0278,0.186
85.897818,0.1657,-0.0697,-0.0061,0.180
85.900622,0.1278,-0.0576,-0.0278,0.143
85.905111,0.0998,-0.0455,-0.0210,0.112
85.912630,0.0721,-0.0383,0.0379,0.090
85.915066,0.0352,-0.0217,0.1033,0.111
85.920897,0.0200,-0.0123,0.0948,0.098
85.924859,0.0310,-0.0054,0.0201,0.037
85.960165,0.0539,-0.0056,-0.0160,0.057
85.960855,0.1074,-0.0249,-0.0257,0.113
85.961706,0.1416,-0.0534,0.0169,0.152
85.961986,0.2041,-0.0817,0.0616,0.228
85.962275,0.2424,-0.1002,0.0681,0.271
85.962551,0.2877,-0.0783,0.0628,0.305
85.962846,0.3021,-0.0517,0.0624,0.313
85.963120,0.3000,-0.0064,0.0834,0.311
85.968303,0.2389,0.0361,0.1160,0.268
85.971999,0.1952,0.0475,0.1034,0.226
85.977636,0.1402,0.0422,0.0721,0.163
85.983223,0.1331,0.0322,-0.0181,0.138
85.987087,0.1404,0.0080,-0.0790,0.161
85.991451,0.1193,-0.0017,-0.0493,0.129
85.997677,0.1010,-0.0042,0.0203,0.103
86.001483,0.0759,-0.0328,0.0562,0.100
86.007721,0.0606,-0.0659,0.0822,0.122
86.015085,0.0904,-0.0513,0.0535,0.117
86.015641,0.1624,-0.0344,-0.0199,0.167
86.021173,0.2506,-0.0224,-0.2018,0.323
86.026369,0.2294,-0.0010,-0.2754,0.358
86.053807,0.0174,0.0368,0.0665,0.078
86.054289,-0.2272,0.0411,0.4673,0.521
86.054565,-0.3959,-0.0138,0.3603,0.536
86.054794,-0.4143,-0.0778,0.0247,0.422
86.054929,-0.2823,-0.1270,-0.1068,0.327
86.055061,-0.0369,-0.1356,0.0471,0.148
86.058438,0.2080,-0.0895,0.1733,0.285
86.063042,0.4009,-0.0224,0.1562,0.431
86.067902,0.4632,0.1041,0.1070,0.487
86.072721,0.4117,0.2186,0.0769,0.472
86.079999,0.2890,0.2923,0.0372,0.413
86.082633,0.1453,0.2727,0.0215,0.310
86.086888,-0.0081,0.1766,-0.0301,0.179
86.091634,-0.0734,0.0473,-0.0338,0.094
86.096698,-0.0816,-0.0652,-0.0327,0.110
86.102995,-0.0704,-0.1502,-0.0148,0.167
86.105880,-0.0331,-0.1823,0.0218,0.187
86.111373,-0.0125,-0.1596,0.0867,0.182
86.115990,-0.0180,-0.0919,0.1132,0.147
86.120844,-0.0470,-0.0034,0.0897,0.101
86.125491,-0.0403,0.0867,0.0547,0.110
86.139886,-0.0149,0.1262,0.0438,0.134
86.140332,0.0030,0.1322,0.0116,0.133
86.140466,0.0323,0.0788,0.0460,0.097
86.145868,0.0330,0.0069,0.0564,0.066
86.149893,0.0526,-0.0407,0.0550,0.086
86.154045,0.0602,-0.0808,-0.0009,0.101
86.158770,0.0797,-0.0493,-0.0232,0.097
86.163737,0.0825,0.0032,0.0304,0.088
86.168748,0.0759,0.0743,0.0621,0.123
86.173725,0.0931,0.1495,0.0840,0.195
86.178687,0.0865,0.1743,0.1130,0.225
86.182850,0.1417,0.1846,0.0824,0.247
86.187803,0.1728,0.1450,0.0071,0.226
86.192751,0.2131,0.0749,-0.0818,0.240
86.197383,0.2486,-0.0136,-0.0871,0.264
86.202428,0.2813,-0.1093,-0.0859,0.314
86.206883,0.3309,-0.1810,-0.0776,0.385
86.213307,0.3330,-0.2071,-0.0526,0.396
86.216665,0.3210,-0.2141,-0.0491,0.389
86.221641,0.3021,-0.1614,-0.0695,0.349
86.226247,0.2715,-0.1135,-0.0373,0.297
86.254640,0.2101,-0.0418,-0.0076,0.214
86.255321,0.1419,-0.0107,0.0366,0.147
86.255605,0.0691,0.0394,0.0544,0.096
86.255907,-0.0156,0.0488,0.0507,0.072
86.256296,-0.0357,0.0319,0.0447,0.066
86.256575,-0.0606,0.0127,0.0222,0.066
86.260896,-0.0640,-0.0232,0.0141,0.070
86.264666,-0.0531,-0.0471,-0.0107,0.072
86.269588,-0.0351,-0.0376,-0.0068,0.052
86.274046,-0.0052,-0.0281,0.0400,0.049
86.279430,0.0293,-0.0018,0.1266,0.130
86.284155,0.0492,0.0385,0.1437,0.157
86.288322,0.0571,0.0216,0.0684,0.092
86.293169,0.0176,0.0072,0.0104,0.022
86.297905,-0.0477,-0.0095,-0.0329,0.059
86.302738,-0.1029,-0.0379,-0.0378,0.116
86.307994,-0.1435,-0.0542,-0.0450,0.160
86.314851,-0.1697,-0.0680,-0.0473,0.189
86.319267,-0.1745,-0.0722,-0.0686,0.201
86.322288,-0.1937,-0.0835,-0.0470,0.216
86.357915,-0.1629,-0.0804,-0.0612,0.192
86.358545,-0.1256,-0.0584,-0.0895,0.165
86.358768,-0.0936,-0.0034,-0.0654,0.114
86.359000,-0.0170,0.0346,-0.0061,0.039
86.359211,0.0162,0.0675,0.0362,0.078
86.359446,0.0419,0.0574,0.0069,0.071
86.359656,0.0343,0.0308,-0.0102,0.047
86.361787,-0.0230,0.0139,-0.0081,0.028
86.366560,-0.0512,-0.0526,0.0295,0.079
86.370740,-0.0794,-0.0522,0.0359,0.102
86.374598,-0.0696,-0.0376,-0.0074,0.079
86.379912,-0.0314,-0.0135,-0.0030,0.034
86.384515,0.0040,0.0008,-0.0127,0.013
86.389181,0.0463,0.0032,-0.0106,0.048
86.394037,0.0646,-0.0254,-0.0037,0.069
86.399799,0.0969,-0.0418,-0.0680,0.125
86.403411,0.1384,-0.0580,-0.1009,0.181
86.408153,0.1725,-0.0647,-0.0626,0.195
86.413749,0.1968,-0.0452,-0.0055,0.202
86.417761,0.2044,-0.0259,0.0131,0.206
86.422905,0.1838,-0.0114,0.0007,0.184
86.430684,0.1422,0.0266,-0.0163,0.146
86.432283,0.0678,0.0501,-0.0166,0.086
86.437052,0.0321,0.0639,0.0329,0.079
86.441982,0.0132,0.0823,0.0797,0.115
86.463453,-0.0365,0.1006,0.1143,0.157
86.463943,-0.0929,0.0784,0.0634,0.137
86.464080,-0.1463,0.0564,0.0130,0.157
86.464218,-0.1684,0.0417,-0.0489,0.180
86.467917,-0.1360,-0.0037,-0.0747,0.155
86.470443,-0.0566,-0.0345,-0.0743,0.100
86.474994,0.0290,-0.0556,-0.0574,0.085
86.480109,0.1091,-0.0551,0.0022,0.122
86.485146,0.1434,-0.0381,0.0375,0.153
86.490218,0.1325,-0.0164,0.0440,0.141
86.494206,0.0982,0.0074,0.0409,0.107
86.501920,0.0407,0.0406,0.0331,0.066
86.503942,-0.0211,0.0758,0.0254,0.083
86.508793,-0.0422,0.0752,0.0059,0.086
86.514119,-0.0397,0.0485,0.0387,0.074
86.518743,0.0149,-0.0113,0.0357,0.040
86.524336,0.0595,-0.0658,0.0423,0.098
86.556629,0.1109,-0.0818,0.0253,0.140
86.557354,0.1572,-0.0811,-0.0106,0.177
86.557650,0.1891,-0.0615,-0.0414,0.203
86.557953,0.1876,-0.0206,-0.0151,0.189
86.558263,0.1270,0.0033,0.0015,0.127
86.558577,0.0860,0.0009,0.0132,0.087
86.558844,0.0264,-0.0062,-0.0106,0.029
86.563207,-0.0303,-0.0370,-0.0105,0.049
86.566369,-0.0463,-0.0651,-0.0033,0.080
86.571134,-0.0550,-0.0670,0.0276,0.091
86.575803,-0.0235,-0.0545,-0.0033,0.059
86.581815,0.0126,-0.0018,-0.0363,0.038
86.585582,0.0769,0.0647,-0.0596,0.117
86.590602,0.1003,0.0902,-0.0164,0.136
86.595078,0.1568,0.1156,-0.0068,0.195
86.600043,0.1820,0.1075,-0.0091,0.212
86.604834,0.2001,0.0663,0.0218,0.212
86.609826,0.1542,0.0326,0.0808,0.177
86.614956,0.0756,0.0204,0.0468,0.091
86.619466,0.0097,0.0037,-0.0012,0.010
86.624226,0.0060,0.0012,-0.0347,0.035
86.632636,0.0068,-0.0035,0.0245,0.026
86.635989,0.0740,-0.0106,0.0407,0.085
86.639570,0.1431,-0.0437,0.0046,0.150
86.647170,0.2023,-0.0671,-0.0502,0.219
86.685772,0.2683,-0.0736,-0.0287,0.280
86.686643,0.2818,-0.0469,0.0140,0.286
86.686935,0.3120,-0.0418,0.0088,0.315
86.687216,0.3302,-0.0272,-0.0341,0.333
86.687509,0.3057,-0.0222,-0.0673,0.314
86.687814,0.2318,0.0065,-0.0504,0.237
86.688091,0.1635,0.0088,-0.0195,0.165
86.688362,0.0888,-0.0055,-0.0220,0.092
86.688632,0.0077,-0.0197,-0.0624,0.066
86.691559,-0.0514,-0.0195,-0.0503,0.075
86.697377,-0.0982,-0.0075,-0.0124,0.099
86.700917,-0.1044,0.0092,0.0276,0.108
86.705576,-0.1295,0.0210,0.0151,0.132
86.709992,-0.1095,0.0445,-0.0329,0.123
86.714828,-0.0803,0.0655,-0.0283,0.107
86.719805,-0.0634,0.0531,-0.0405,0.092
86.724728,-0.0442,0.0526,-0.0265,0.074
86.745456,-0.0610,0.0308,-0.0173,0.070
86.746276,-0.0823,0.0045,-0.0035,0.083
86.746628,-0.1107,0.0092,-0.0017,0.111
86.746912,-0.1414,-0.0099,-0.0047,0.142
86.748769,-0.1483,-0.0146,-0.0076,0.149
86.753338,-0.1481,-0.0026,0.0322,0.152
86.757914,-0.1268,0.0021,0.0623,0.141
86.763245,-0.0986,0.0282,0.0519,0.115
86.767947,-0.0638,0.0398,0.0439,0.087
86.772827,-0.0294,0.0252,0.0597,0.071
86.777346,-0.0001,0.0084,0.0968,0.097
86.782517,0.0170,-0.0178,0.0483,0.054
86.787499,-0.0041,-0.0319,-0.0021,0.032
86.792025,-0.0369,-0.0411,0.0308,0.063
86.797941,-0.0694,-0.0503,0.0634,0.107
86.801527,-0.0945,-0.0332,0.0628,0.118
86.806265,-0.1053,0.0003,0.0242,0.108
